구분	일자	일시	차량구분	위도	경도
RM	2024-11-30 00:01:19.00	1222985050		37.5185978	126.899219
RM	2024-11-30 00:01:19.00	1222985050		37.51865839	126.8986179
RM	2024-11-30 00:01:19.00	1222985050		37.5192729	126.8951178
RM	2024-11-30 00:01:19.00	1222985050		37.51996565	126.8952344
RM	2024-11-30 00:01:19.00	1222985050		37.52027097	126.8952865
RM	2024-11-30 00:01:19.00	1222985050		37.5207638	126.895371
RM	2024-11-30 00:01:19.00	1222985050		37.52087285	126.8953907
RM	2024-11-30 00:01:19.00	1222985050		37.52442624	126.8905656
RM	2024-11-30 00:01:19.00	1222985050		37.52455061	126.8906063
RM	2024-11-30 00:01:19.00	1222985050		37.52631552	126.8910656
RM	2024-11-30 00:01:19.00	1222985050		37.5266144	126.8911334
RM	2024-11-30 00:01:19.00	1222985050		37.52668822	126.8911493
RM	2024-11-30 00:01:19.00	1222985050		37.52805564	126.8914706
RM	2024-11-30 00:01:19.00	1222985050		37.52763064	126.8914013
RM	2024-11-30 00:01:19.00	1222985050		37.52697535	126.8912185
RM	2024-11-30 00:01:19.00	1222985050		37.52678823	126.8911644
RM	2024-11-30 00:01:19.00	1222985050		37.52654108	126.8910934
RM	2024-11-30 00:01:19.00	1222985050		37.52265882	126.8901092
RM	2024-11-30 00:01:19.00	1222985050		37.52234787	126.8900308
RM	2024-11-30 00:01:19.00	1222985050		37.51755858	126.888949
RM	2024-11-30 00:01:19.00	1222985050		37.51743606	126.8888944
RM	2024-11-30 00:01:19.00	1222985050		37.51636907	126.8905976
RM	2024-11-30 00:01:19.00	1222985050		37.5150882	126.8931862
RM	2024-11-30 00:01:19.00	1222985050		37.51325143	126.8919481
RM	2024-11-30 00:01:19.00	1222985050		37.51413375	126.8931231
RM	2024-11-30 00:01:19.00	1222985050		37.51428278	126.8933262
RM	2024-11-30 00:01:19.00	1222985050		37.51463291	126.894281
RM	2024-11-30 00:01:19.00	1222985050		37.5141206	126.8953836
RM	2024-11-30 00:01:19.00	1222985050		37.51407937	126.8954733
RM	2024-11-30 00:01:19.00	1222985050		37.51383924	126.8959537
RM	2024-11-30 00:01:19.00	1222985050		37.51357446	126.8964687
RM	2024-11-30 00:01:19.00	1222985050		37.51333262	126.8969539
RM	2024-11-30 00:01:19.00	1222985050		37.51329296	126.8970576
RM	2024-11-30 00:01:19.00	1222985050		37.51367402	126.8990284
RM	2024-11-30 00:01:19.00	1222985050		37.51517857	126.903414
RM	2024-11-30 00:01:19.00	1222985050		37.51580084	126.9052082
RM	2024-11-30 00:01:19.00	1222985050		-3.16e-07	-1.1e-07
RM	2024-11-30 00:01:19.00	1222985050		2.2e-07	2.79e-07
RM	2024-11-30 00:01:19.00	1222985050		-3.9e-07	-2.56e-08
RM	2024-11-30 00:01:19.00	1222985050		37.51617144	126.9061485
RM	2024-11-30 00:01:19.00	1222985050		37.51562541	126.9051482
RM	2024-11-30 00:01:19.00	1222985050		37.51524555	126.9030432
RM	2024-11-30 00:01:19.00	1222985050		37.51671939	126.9022593
RM	2024-11-30 00:01:19.00	1222985050		37.51678921	126.9021961
RM	2024-11-30 00:01:19.00	1222985050		37.51753072	126.9016738
RM	2024-11-30 00:01:19.00	1222985050		37.51765059	126.9016128
RM	2024-11-30 00:01:19.00	1222985050		37.517651	126.901611
RM	2024-11-30 00:01:19.00	1222985050		37.51988628	126.895186
RM	2024-11-30 00:01:19.00	1222985050		37.52030386	126.8952429
RM	2024-11-30 00:01:19.00	1222985050		37.5210602	126.8953988
RM	2024-11-30 00:01:19.00	1222985050		37.52155585	126.8951441
RM	2024-11-30 00:01:19.00	1222985050		37.52166798	126.8943676
RM	2024-11-30 00:01:19.00	1222985050		37.52200324	126.8920692
RM	2024-11-30 00:01:19.00	1222985050		37.52370762	126.8917107
RM	2024-11-30 00:01:19.00	1222985050		37.52474543	126.8919257
RM	2024-11-30 00:01:19.00	1222985050		37.52493275	126.8919661
RM	2024-11-30 00:01:19.00	1222985050		37.52531563	126.8920741
RM	2024-11-30 00:01:19.00	1222985050		37.52534394	126.8921015
RM	2024-11-30 00:01:19.00	1222985050		37.52540767	126.8921386
RM	2024-11-30 00:01:19.00	1222985050		37.52777797	126.8913982
RM	2024-11-30 00:01:19.00	1222985050		37.52842817	126.8903476
RM	2024-11-30 00:01:19.00	1222985050		37.52939291	126.891378
RM	2024-11-30 00:01:19.00	1222985050		37.52789551	126.8914994
RM	2024-11-30 00:01:19.00	1222985050		37.52511809	126.8907193
RM	2024-11-30 00:01:19.00	1222985050		37.5231793	126.8902241
RM	2024-11-30 00:01:19.00	1222985050		37.52244428	126.890048
RM	2024-11-30 00:01:19.00	1222985050		37.52027271	126.8895264
RM	2024-11-30 00:01:19.00	1222985050		37.52015824	126.8894941
RM	2024-11-30 00:01:19.00	1222985050		37.51806786	126.8889914
RM	2024-11-30 00:01:19.00	1222985050		37.51767389	126.8889037
RM	2024-11-30 00:01:19.00	1222985050		37.51682815	126.8894811
RM	2024-11-30 00:01:19.00	1222985050		37.51528352	126.8928337
RM	2024-11-30 00:01:19.00	1222985050		37.51483592	126.8932407
